"source_authority","flag","gear","gear_group","species","schooltype","time_start","time_end","geographic_identifier","catchtype","unit","value"
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-02-01","1979-03-01","5333132","UNK","MT",1
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-02-01","1979-03-01","5332133","UNK","MT",32.4
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-02-01","1979-03-01","5332132","UNK","MT",156.6
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-02-01","1979-03-01","5331131","UNK","MT",8
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5339148","UNK","MT",0.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5336134","UNK","MT",3.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5335136","UNK","MT",8
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5335135","UNK","MT",118.3
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5334136","UNK","MT",8.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5334134","UNK","MT",51.7
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5334133","UNK","MT",2
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5333134","UNK","MT",22.8
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5332132","UNK","MT",125.1
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1979-01-01","1979-02-01","5332131","UNK","MT",21.4
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5337150","UNK","MT",107.1
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5336150","UNK","MT",0.2
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5335135","UNK","MT",17.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5334136","UNK","MT",5.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5333134","UNK","MT",14
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5333133","UNK","MT",12
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5332133","UNK","MT",51
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-12-01","1979-01-01","5332132","UNK","MT",41.9
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-11-01","1978-12-01","5337150","UNK","MT",103
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-11-01","1978-12-01","5336151","UNK","MT",91.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-11-01","1978-12-01","5336150","UNK","MT",133
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-11-01","1978-12-01","5335150","UNK","MT",14.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-11-01","1978-12-01","5334151","UNK","MT",5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-10-01","1978-11-01","5337150","UNK","MT",8
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-10-01","1978-11-01","5336150","UNK","MT",63
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-10-01","1978-11-01","5335153","UNK","MT",6
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-10-01","1978-11-01","5335151","UNK","MT",3.3
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-10-01","1978-11-01","5335150","UNK","MT",36.6
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-04-01","1978-05-01","5335135","UNK","MT",45.8
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-04-01","1978-05-01","5335134","UNK","MT",12.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-04-01","1978-05-01","5334136","UNK","MT",2.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-04-01","1978-05-01","5334134","UNK","MT",28.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5337137","UNK","MT",14.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5336137","UNK","MT",96.7
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5336136","UNK","MT",183.4
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5335136","UNK","MT",8.2
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5335135","UNK","MT",89.9
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5335134","UNK","MT",43
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5334151","UNK","MT",0.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5334136","UNK","MT",1
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5334135","UNK","MT",2.4
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-03-01","1978-04-01","5334134","UNK","MT",42.8
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5336137","UNK","MT",111.3
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5336136","UNK","MT",12.8
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5336135","UNK","MT",39.4
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5335135","UNK","MT",249.9
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5335134","UNK","MT",159.6
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5334135","UNK","MT",21.3
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5334134","UNK","MT",218.6
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5334133","UNK","MT",18.2
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1978-02-01","1978-03-01","5332133","UNK","MT",166
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1977-03-01","1977-04-01","5337137","UNK","MT",46.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1977-03-01","1977-04-01","5336137","UNK","MT",176.4
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1977-03-01","1977-04-01","5336136","UNK","MT",94.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1977-03-01","1977-04-01","5336135","UNK","MT",79.5
"CCSBT","AU","Pole and Line","Pole and Line","SBF","UNK","1977-03-01","1977-04-01","5335136","UNK","MT",2
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2015-03-01","2015-04-01","5336138","UNK","MT",832
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2015-02-01","2015-03-01","5336138","UNK","MT",738
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2015-02-01","2015-03-01","5336137","UNK","MT",1370.3
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2015-01-01","2015-02-01","5336137","UNK","MT",1563.4
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2014-02-01","2014-03-01","5336137","UNK","MT",1289
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2014-01-01","2014-02-01","5336137","UNK","MT",1372
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2014-01-01","2014-02-01","5336136","UNK","MT",190
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2014-01-01","2014-02-01","5335135","UNK","MT",757.5
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2013-12-01","2014-01-01","5335135","UNK","MT",510
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2013-02-01","2013-03-01","5336136","UNK","MT",764
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2013-02-01","2013-03-01","5335136","UNK","MT",343
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2013-02-01","2013-03-01","5335135","UNK","MT",385
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2013-01-01","2013-02-01","5335135","UNK","MT",550
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-03-01","2012-04-01","5335135","UNK","MT",170
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-03-01","2012-04-01","5335134","UNK","MT",567
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-03-01","2012-04-01","5334134","UNK","MT",30
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-02-01","2012-03-01","5335136","UNK","MT",154.5
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-02-01","2012-03-01","5335135","UNK","MT",584.2
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-02-01","2012-03-01","5335134","UNK","MT",172
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-02-01","2012-03-01","5334134","UNK","MT",651.7
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-02-01","2012-03-01","5334133","UNK","MT",682.5
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-01-01","2012-02-01","5334133","UNK","MT",79
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2012-01-01","2012-02-01","5333132","UNK","MT",264.7
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2011-03-01","2011-04-01","5334133","UNK","MT",478.8
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2011-02-01","2011-03-01","5334133","UNK","MT",472.8
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2011-02-01","2011-03-01","5333132","UNK","MT",310
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2011-01-01","2011-02-01","5333132","UNK","MT",1769.05
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2010-02-01","2010-03-01","5333131","UNK","MT",410.5
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2010-01-01","2010-02-01","5333132","UNK","MT",2011.5
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2009-03-01","2009-04-01","5335134","UNK","MT",142.8
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2009-03-01","2009-04-01","5334134","UNK","MT",788.95
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2009-03-01","2009-04-01","5333132","UNK","MT",108
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2009-02-01","2009-03-01","5333132","UNK","MT",1578.15
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2009-01-01","2009-02-01","5333132","UNK","MT",1257.2
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2009-01-01","2009-02-01","5333131","UNK","MT",144.6
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2008-03-01","2008-04-01","5333132","UNK","MT",516.35
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2008-03-01","2008-04-01","5333131","UNK","MT",542
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2008-02-01","2008-03-01","5333132","UNK","MT",498.5
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2008-02-01","2008-03-01","5333131","UNK","MT",507
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2008-01-01","2008-02-01","5333132","UNK","MT",2171.9
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-12-01","2008-01-01","5333132","UNK","MT",535.8
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-03-01","2007-04-01","5333132","UNK","MT",1422.32
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-02-01","2007-03-01","5333132","UNK","MT",594.3
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-02-01","2007-03-01","5333131","UNK","MT",391.3
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-02-01","2007-03-01","5333129","UNK","MT",160.2
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-01-01","2007-02-01","5333132","UNK","MT",166.7
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-01-01","2007-02-01","5333131","UNK","MT",954
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2007-01-01","2007-02-01","5333130","UNK","MT",166.3
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-12-01","2007-01-01","5333132","UNK","MT",453
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-03-01","2006-04-01","5333132","UNK","MT",524
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-03-01","2006-04-01","5333131","UNK","MT",507
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-03-01","2006-04-01","5332131","UNK","MT",27
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-02-01","2006-03-01","5333132","UNK","MT",1591.55
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-02-01","2006-03-01","5333131","UNK","MT",412.2
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-01-01","2006-02-01","5333132","UNK","MT",549.6
"CCSBT","AU","Purse Seine","Purse Seine","SBF","UNK","2006-01-01","2006-02-01","5333131","UNK","MT",834.9
"ICCAT","YUG","PS","PS","BFT","UNK","1956-01-01","1957-01-01","6140015","C","MT",253
"ICCAT","EU.HRV","HAND","HL","BFT","UNK","2013-09-01","2013-10-01","6140015","C","MT",0.19
"ICCAT","EU.ESP","TRAP","TP","BFT","UNK","1956-01-01","1957-01-01","5436005","C","MTNO",7660
"ICCAT","EU.FRA","BB","BB","BFT","UNK","2012-10-01","2012-11-01","5444003","C","MT",0.29
"ICCAT","EU.ESP","TRAP","TP","BFT","UNK","1956-01-01","1957-01-01","5436005","C","NOMT",54170
"ICCAT","EU.ESP","LLALB","LL","BFT","UNK","2013-09-01","2013-10-01","6140000","C","MT",0.21
"ICCAT","JPN","LL","LL","BFT","UNK","1957-09-01","1957-10-01","6400015","C","NO",1
"ICCAT","YUG","PS","PS","BFT","UNK","1950-01-01","1951-01-01","6140015","C","MT",657
"ICCAT","JPN","LL","LL","BFT","UNK","1957-09-01","1957-10-01","6400020","C","NO",13
"ICCAT","USA","LL","LL","BFT","UNK","2013-05-01","2013-06-01","6435070","C","NO",15
"ICCAT","JPN","LL","LL","BFT","UNK","1957-09-01","1957-10-01","6400025","C","NO",3
"ICCAT","USA","LL","LL","BFT","UNK","2013-05-01","2013-06-01","6420080","C","NO",3
"ICCAT","JPN","LL","LL","BFT","UNK","1958-05-01","1958-06-01","6400010","C","NO",3
"ICCAT","USA","LL","LL","BFT","UNK","2013-05-01","2013-06-01","6425085","C","NO",23
"ICCAT","TUN","TRAP","TP","BFT","UNK","1964-06-01","1964-07-01","6135010","C","NOMT",1087
"ICCAT","USA","LL","LL","BFT","UNK","2013-05-01","2013-06-01","6425090","C","NO",17
"ICCAT","TUN","TRAP","TP","BFT","UNK","1967-06-01","1967-07-01","6135010","C","MTNO",170.6
"ICCAT","USA","LL","LL","BFT","UNK","2014-05-01","2014-06-01","6425075","C","NO",26
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6220010","C","NO",1
"ICCAT","USA","LL","LL","BFT","UNK","2014-05-01","2014-06-01","6435070","C","NO",7
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6225005","C","NO",1
"ICCAT","TUN","PS","PS","BFT","UNK","2013-06-01","2013-07-01","5135013","C","MT",184.14
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6225010","C","NO",7
"ICCAT","EU.FRA","LL","LL","BFT","UNK","2014-10-01","2014-11-01","5445005","C","MT",2.53
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6230010","C","NO",10
"ICCAT","EU.PRT","TRAP","TP","BFT","UNK","2014-05-01","2014-06-01","6435005","C","MT",6.24
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6230015","C","NO",6
"ICCAT","EU.HRV","SPHL","SP","BFT","UNK","2013-08-01","2013-09-01","6140015","C","MT",0.22
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6405030","C","NO",2
"ICCAT","EU.HRV","HAND","HL","BFT","UNK","2013-08-01","2013-09-01","6140015","C","MT",0.16
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6415020","C","NO",1
"ICCAT","JPN","LL","LL","BFT","UNK","2014-11-01","2014-12-01","6460015","C","NO",99
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6420070","C","NO",1
"ICCAT","BRA","LL","LL","BFT","UNK","1989-07-01","1989-08-01","6330045","C","MT",0.1
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6425060","C","NO",123
"ICCAT","JPN","LL","LL","BFT","UNK","2014-10-01","2014-11-01","6440050","C","NO",26
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6425070","C","NO",146
"ICCAT","EU.ESP","HAND","HL","BFT","UNK","2014-12-01","2015-01-01","6435005","C","MT",0.76
"ICCAT","JPN","LL","LL","BFT","UNK","1967-06-01","1967-07-01","6425075","C","NO",779
"ICCAT","JPN","LL","LL","BFT","UNK","2014-10-01","2014-11-01","6440045","C","NO",19
"ICCAT","ARG","LL","LL","BFT","UNK","1964-07-01","1964-08-01","6330035","C","MT",9.7
"ICCAT","JPN","LL","LL","BFT","UNK","2014-10-01","2014-11-01","6455025","C","NO",371
"ICCAT","ARG","LL","LL","BFT","UNK","1964-07-01","1964-08-01","6330050","C","MT",4.2
"ICCAT","EU.FRA","LL","LL","BFT","UNK","2013-09-01","2013-10-01","5143005","C","MT",0.65
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5428073","C","MT",90.72
"ICCAT","JPN","LL","LL","BFT","UNK","2014-10-01","2014-11-01","6455020","C","NO",3834
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5438074","C","MT",612.35
"ICCAT","EU.CYP","LLBFT","LL","BFT","UNK","2013-05-01","2013-06-01","7130020","C","MT",7.88
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5439072","C","MT",328.4
"ICCAT","EU.FRA","LL","LL","BFT","UNK","2013-09-01","2013-10-01","5142005","C","MT",1.55
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5439073","C","MT",1329.03
"ICCAT","EU.FRA","LL","LL","BFT","UNK","2013-09-01","2013-10-01","5142004","C","MT",0.12
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5439074","C","MT",263.99
"ICCAT","EU.ESP","LLALB","LL","BFT","UNK","2012-09-01","2012-10-01","6140005","C","MT",0.28
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5440070","C","MT",2.72
"ICCAT","EU.FRA","LL","LL","BFT","UNK","2013-09-01","2013-10-01","5143003","C","MT",16.93
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5440073","C","MT",34.47
"ICCAT","EU.FRA","TRAWPP","TW","BFT","UNK","2013-09-01","2013-10-01","5449011","C","MT",0.14
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5441070","C","MT",6.35
"ICCAT","EU.ESP","HAND","HL","BFT","UNK","2015-05-01","2015-06-01","6435005","C","MT",5.85
"ICCAT","USA","PS","PS","BFT","UNK","1964-07-01","1964-08-01","5442070","C","MT",91.63
"ICCAT","EU.ESP","HAND","HL","BFT","UNK","2015-05-01","2015-06-01","6135000","C","MT",0.06
"ICCAT","JPN","LL","LL","BFT","UNK","1959-07-01","1959-08-01","6400035","C","NO",14
"ICCAT","EU.FRA","UNCL","UN","BFT","UNK","2013-09-01","2013-10-01","5143004","C","MT",1.77
"ICCAT","TUN","TRAP","TP","BFT","UNK","1967-06-01","1967-07-01","6135010","C","NOMT",1578
"ICCAT","EU.ESP","LLJAP","LL","BFT","UNK","2015-05-01","2015-06-01","6435000","C","MT",12.45
"ICCAT","ARG","LL","LL","BFT","UNK","1967-07-01","1967-08-01","7330040","C","MT",4.5
"ICCAT","EU.MLT","LLBFT","LL","BFT","UNK","2013-09-01","2013-10-01","6130010","C","MT",0.04
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6430025","C","NO",10
"ICCAT","EU.PRT","TRAP","TP","BFT","UNK","2013-09-01","2013-10-01","6435005","C","MT",56.97
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6430030","C","NO",2
"ICCAT","EU.ESP","BB","BB","BFT","UNK","2012-10-01","2012-11-01","7440000","C","MT",36.8
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6430035","C","NO",4
"ICCAT","USA","LL","LL","BFT","UNK","2014-10-01","2014-11-01","6435070","C","NO",2
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6430055","C","NO",1
"ICCAT","USA","LL","LL","BFT","UNK","2014-10-01","2014-11-01","6425085","C","NO",5
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6430070","C","NO",8
"ICCAT","USA","RR","RR","BFT","UNK","2014-10-01","2014-11-01","5442070","C","NO",15
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6430075","C","NO",1
"ICCAT","USA","RR","RR","BFT","UNK","2014-10-01","2014-11-01","5441069","C","NO",3
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6435045","C","NO",1
"ICCAT","EU.CYP","LLBFT","LL","BFT","UNK","2012-03-01","2012-04-01","7130030","C","MT",0.04
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6440045","C","NO",32
"ICCAT","EU.ESP","TRAP","TP","BFT","UNK","1951-01-01","1952-01-01","5436005","C","MTNO",3072
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6440050","C","NO",254
"ICCAT","YUG","PS","PS","BFT","UNK","1951-01-01","1952-01-01","6140015","C","MT",531
"ICCAT","JPN","LL","LL","BFT","UNK","1971-01-01","1971-02-01","6440055","C","NO",7
"ICCAT","MAR","PS","PS","BFT","UNK","2013-06-01","2013-07-01","5135035","C","MT",72.31
"ICCAT","JPN","LL","LL","BFT","UNK","1959-07-01","1959-08-01","6400045","C","NO",6
